5.548227310180664,0.3845263719558716,1.4746581315994263,55.0
5.523416519165039,-0.3511103689670563,1.272728443145752,68.0
5.643096923828125,0.38523048162460327,1.08453369140625,77.0
5.635362148284912,-0.3573019206523895,0.8777754902839661,79.0
5.635508060455322,0.3788048028945923,0.6852524280548096,53.0
5.610682010650635,-0.3557397723197937,0.5340338945388794,36.0
5.6512346267700195,0.3769024610519409,0.39163607358932495,90.0
5.632444381713867,-0.3581210970878601,0.2615659236907959,87.0
5.626150131225586,0.37127965688705444,0.13009649515151978,87.0
5.618380546569824,-0.36017534136772156,0.0,86.0
5.479140281677246,0.35959434509277344,-0.1266729086637497,97.0
5.609638214111328,-0.3625609576702118,-0.26051780581474304,86.0
5.455287456512451,0.3560998737812042,-0.3760318160057068,82.0
5.613029479980469,-0.3657267689704895,-0.501846194267273,86.0
5.6239142417907715,0.3661898970603943,-0.6411158442497253,78.0
5.436206817626953,-0.3569897413253784,-0.7520791888237,58.0
5.1810832023620605,0.3380550444126129,-0.89914870262146,33.0
5.607879161834717,-0.3790976107120514,-1.598528504371643,33.0
5.617937088012695,0.36871570348739624,-1.281455636024475,76.0
4.775054454803467,-0.3266293406486511,-1.6434293985366821,10.0
2.9877777099609375,0.20061898231506348,-1.1969647407531738,5.0
3.0520615577697754,-0.21802599728107452,-1.6063565015792847,20.0
3.445922613143921,0.23595872521400452,-1.605994701385498,9.0
2.6786484718322754,-0.19570770859718323,-1.6022757291793823,31.0
2.38272762298584,0.17181271314620972,-1.5932055711746216,26.0
2.125096321105957,-0.16174890100955963,-1.5964136123657227,36.0
0.8891713619232178,0.065681092441082,-0.7252741456031799,6.0
0.8796913027763367,-0.06935258954763412,-0.8102075457572937,27.0
0.8261900544166565,0.06428571045398712,-0.8423970341682434,69.0
0.7623984217643738,-0.06295306980609894,-0.8624526858329773,27.0
1.197173833847046,0.10023891180753708,-1.531286358833313,26.0
1.1513984203338623,-0.10044676810503006,-1.5772721767425537,67.0
5.548227310180664,0.3845263719558716,1.4746581315994263,55.0
5.523416519165039,-0.3511103689670563,1.272728443145752,68.0
5.643096923828125,0.38523048162460327,1.08453369140625,77.0
5.635362148284912,-0.3573019206523895,0.8777754902839661,79.0
5.635508060455322,0.3788048028945923,0.6852524280548096,53.0
5.610682010650635,-0.3557397723197937,0.5340338945388794,36.0
5.6512346267700195,0.3769024610519409,0.39163607358932495,90.0
5.632381916046143,-0.3591041564941406,0.2615659236907959,87.0
5.626150131225586,0.37127965688705444,0.13009649515151978,87.0
5.618380546569824,-0.36017534136772156,0.0,86.0
5.479203224182129,0.3586380183696747,-0.1266729086637497,97.0
5.609638214111328,-0.3625609576702118,-0.26051780581474304,86.0
5.455287456512451,0.3560998737812042,-0.3760318160057068,82.0
5.613029479980469,-0.3657267689704895,-0.501846194267273,86.0
5.623978137969971,0.36520832777023315,-0.6411158442497253,78.0
5.4361443519592285,-0.3579385280609131,-0.7520791888237,58.0
5.181142330169678,0.3371507227420807,-0.89914870262146,33.0
5.607879161834717,-0.3790976107120514,-1.598528504371643,33.0
5.617937088012695,0.36871570348739624,-1.281455636024475,76.0
